subject,model,train_condition,test_condition,window_s,n_windows,n_correct,accuracy,auc
07,eeg_eogreg_ts,MovingVideo,FixedVideo,30,36,17,0.4722222222222222,0.4783950617283951
07,eeg_eogreg_ts,MovingVideo,FixedVideo,60,16,7,0.4375,0.453125
07,eeg_eogreg_ts,MovingVideo,MovingTargetNoise,1,1192,685,0.5746644295302014,0.5894948425746589
07,eeg_eogreg_ts,MovingVideo,MovingTargetNoise,2,596,337,0.5654362416107382,0.5766744741227873
07,eeg_eogreg_ts,MovingVideo,MovingTargetNoise,5,236,130,0.5508474576271186,0.5655702384372306
07,eeg_eogreg_ts,MovingVideo,MovingTargetNoise,10,116,66,0.5689655172413793,0.5820451843043996
07,eeg_eogreg_ts,MovingVideo,MovingTargetNoise,30,36,22,0.6111111111111112,0.5833333333333333
07,eeg_eogreg_ts,MovingVideo,MovingTargetNoise,60,16,10,0.625,0.625
07,eeg_eogreg_ts,MovingVideo,MovingVideo,1,1192,329,0.276006711409396,0.024261294536282153
07,eeg_eogreg_ts,MovingVideo,MovingVideo,2,596,163,0.27348993288590606,0.01871537318138822
07,eeg_eogreg_ts,MovingVideo,MovingVideo,5,236,72,0.3050847457627119,0.017523700086182134
07,eeg_eogreg_ts,MovingVideo,MovingVideo,10,116,38,0.3275862068965517,0.007728894173602854
07,eeg_eogreg_ts,MovingVideo,MovingVideo,30,36,12,0.3333333333333333,0.0
07,eeg_eogreg_ts,MovingVideo,MovingVideo,60,16,5,0.3125,0.0
07,eeg_eogreg_ts,MovingVideo,NoVisuals,1,1192,611,0.5125838926174496,0.5209337417233458
07,eeg_eogreg_ts,MovingVideo,NoVisuals,2,596,312,0.5234899328859061,0.5311472456195666
07,eeg_eogreg_ts,MovingVideo,NoVisuals,5,236,123,0.5211864406779662,0.5218328066647515
07,eeg_eogreg_ts,MovingVideo,NoVisuals,10,116,58,0.5,0.5228894173602854
07,eeg_eogreg_ts,MovingVideo,NoVisuals,30,36,18,0.5,0.5246913580246915
07,eeg_eogreg_ts,MovingVideo,NoVisuals,60,16,8,0.5,0.53125
07,eeg_eogreg_ts,NoVisuals,FixedVideo,1,1192,612,0.5134228187919463,0.49190070267105085
07,eeg_eogreg_ts,NoVisuals,FixedVideo,2,596,300,0.5033557046979866,0.487759560380163
07,eeg_eogreg_ts,NoVisuals,FixedVideo,5,236,121,0.5127118644067796,0.4764435507038208
07,eeg_eogreg_ts,NoVisuals,FixedVideo,10,116,59,0.5086206896551724,0.48275862068965514
07,eeg_eogreg_ts,NoVisuals,FixedVideo,30,36,21,0.5833333333333334,0.49691358024691357
07,eeg_eogreg_ts,NoVisuals,FixedVideo,60,16,10,0.625,0.5
07,eeg_eogreg_ts,NoVisuals,MovingTargetNoise,1,1192,571,0.4790268456375839,0.4896682581865681
07,eeg_eogreg_ts,NoVisuals,MovingTargetNoise,2,596,274,0.4597315436241611,0.4748096932570605
07,eeg_eogreg_ts,NoVisuals,MovingTargetNoise,5,236,107,0.4533898305084746,0.4535334673944269
07,eeg_eogreg_ts,NoVisuals,MovingTargetNoise,10,116,49,0.4224137931034483,0.4348989298454221
07,eeg_eogreg_ts,NoVisuals,MovingTargetNoise,30,36,15,0.4166666666666667,0.42901234567901236
07,eeg_eogreg_ts,NoVisuals,MovingTargetNoise,60,16,8,0.5,0.453125
07,eeg_eogreg_ts,NoVisuals,MovingVideo,1,1192,600,0.5033557046979866,0.47105423179136074
07,eeg_eogreg_ts,NoVisuals,MovingVideo,2,596,307,0.5151006711409396,0.4765776316382145
07,eeg_eogreg_ts,NoVisuals,MovingVideo,5,236,123,0.5211864406779662,0.48858086756679114
07,eeg_eogreg_ts,NoVisuals,MovingVideo,10,116,61,0.5258620689655172,0.4875148632580262
07,eeg_eogreg_ts,NoVisuals,MovingVideo,30,36,18,0.5,0.48456790123456794
07,eeg_eogreg_ts,NoVisuals,MovingVideo,60,16,8,0.5,0.46875
07,eeg_eogreg_ts,NoVisuals,NoVisuals,1,1192,218,0.18288590604026847,0.054868023962884566
07,eeg_eogreg_ts,NoVisuals,NoVisuals,2,596,115,0.1929530201342282,0.05179946849241025
07,eeg_eogreg_ts,NoVisuals,NoVisuals,5,236,45,0.1906779661016949,0.048692904337833964
07,eeg_eogreg_ts,NoVisuals,NoVisuals,10,116,21,0.1810344827586207,0.027348394768133173
07,eeg_eogreg_ts,NoVisuals,NoVisuals,30,36,5,0.1388888888888889,0.006172839506172842
07,eeg_eogreg_ts,NoVisuals,NoVisuals,60,16,1,0.0625,0.0
07,eeg_post_ts,FixedVideo,FixedVideo,1,1192,544,0.4563758389261745,0.30653461555785777
07,eeg_post_ts,FixedVideo,FixedVideo,2,596,266,0.4463087248322148,0.28055042565650196
07,eeg_post_ts,FixedVideo,FixedVideo,5,236,107,0.4533898305084746,0.24245906348750357
07,eeg_post_ts,FixedVideo,FixedVideo,10,116,56,0.4827586206896552,0.16884661117717004
07,eeg_post_ts,FixedVideo,FixedVideo,30,36,18,0.5,0.08641975308641975
07,eeg_post_ts,FixedVideo,FixedVideo,60,16,8,0.5,0.0
07,eeg_post_ts,FixedVideo,MovingTargetNoise,1,1192,670,0.5620805369127517,0.596842484572767
07,eeg_post_ts,FixedVideo,MovingTargetNoise,2,596,328,0.5503355704697986,0.5945452907526689
07,eeg_post_ts,FixedVideo,MovingTargetNoise,5,236,128,0.5423728813559322,0.5703820741166332
07,eeg_post_ts,FixedVideo,MovingTargetNoise,10,116,63,0.5431034482758621,0.5832342449464923
07,eeg_post_ts,FixedVideo,MovingTargetNoise,30,36,21,0.5833333333333334,0.6419753086419753
07,eeg_post_ts,FixedVideo,MovingTargetNoise,60,16,9,0.5625,0.640625
07,eeg_post_ts,FixedVideo,MovingVideo,1,1192,715,0.5998322147651006,0.6047841313454348
07,eeg_post_ts,FixedVideo,MovingVideo,2,596,369,0.6191275167785235,0.6181140489167154
07,eeg_post_ts,FixedVideo,MovingVideo,5,236,135,0.5720338983050848,0.5853203102556737
07,eeg_post_ts,FixedVideo,MovingVideo,10,116,70,0.603448275862069,0.5856123662306778
07,eeg_post_ts,FixedVideo,MovingVideo,30,36,25,0.6944444444444444,0.5925925925925926
07,eeg_post_ts,FixedVideo,MovingVideo,60,16,11,0.6875,0.578125
07,eeg_post_ts,FixedVideo,NoVisuals,1,1192,576,0.48322147651006714,0.4671185982613396
07,eeg_post_ts,FixedVideo,NoVisuals,2,596,288,0.48322147651006714,0.4632786811404892
07,eeg_post_ts,FixedVideo,NoVisuals,5,236,120,0.5084745762711864,0.4836972134444125
07,eeg_post_ts,FixedVideo,NoVisuals,10,116,59,0.5086206896551724,0.4937574316290131
07,eeg_post_ts,FixedVideo,NoVisuals,30,36,20,0.5555555555555556,0.4814814814814815
07,eeg_post_ts,FixedVideo,NoVisuals,60,16,8,0.5,0.484375
07,eeg_post_ts,MovingTargetNoise,FixedVideo,1,1192,645,0.5411073825503355,0.5827975091212108
07,eeg_post_ts,MovingTargetNoise,FixedVideo,2,596,306,0.5134228187919463,0.6068983379127066
07,eeg_post_ts,MovingTargetNoise,FixedVideo,5,236,123,0.5211864406779662,0.5465383510485493
07,eeg_post_ts,MovingTargetNoise,FixedVideo,10,116,62,0.5344827586206896,0.5496432818073722
07,eeg_post_ts,MovingTargetNoise,FixedVideo,30,36,21,0.5833333333333334,0.5771604938271605
07,eeg_post_ts,MovingTargetNoise,FixedVideo,60,16,8,0.5,0.625
07,eeg_post_ts,MovingTargetNoise,MovingTargetNoise,1,1192,531,0.44546979865771813,0.38878316292058923
07,eeg_post_ts,MovingTargetNoise,MovingTargetNoise,2,596,268,0.44966442953020136,0.3477546056483942
07,eeg_post_ts,MovingTargetNoise,MovingTargetNoise,5,236,106,0.4491525423728814,0.26601551278368285
07,eeg_post_ts,MovingTargetNoise,MovingTargetNoise,10,116,55,0.47413793103448276,0.218192627824019
07,eeg_post_ts,MovingTargetNoise,MovingTargetNoise,30,36,17,0.4722222222222222,0.154320987654321
07,eeg_post_ts,MovingTargetNoise,MovingTargetNoise,60,16,8,0.5,0.0625
07,eeg_post_ts,MovingTargetNoise,MovingVideo,1,1192,704,0.5906040268456376,0.6304896175847935
07,eeg_post_ts,MovingTargetNoise,MovingVideo,2,596,345,0.5788590604026845,0.6340480158551416
07,eeg_post_ts,MovingTargetNoise,MovingVideo,5,236,138,0.5847457627118644,0.628195920712439
07,eeg_post_ts,MovingTargetNoise,MovingVideo,10,116,68,0.5862068965517241,0.6480380499405469
07,eeg_post_ts,MovingTargetNoise,MovingVideo,30,36,22,0.6111111111111112,0.6419753086419753
07,eeg_post_ts,MovingTargetNoise,MovingVideo,60,16,11,0.6875,0.625
07,eeg_post_ts,MovingTargetNoise,NoVisuals,1,1192,609,0.5109060402684564,0.5121390928336562
07,eeg_post_ts,MovingTargetNoise,NoVisuals,2,596,303,0.5083892617449665,0.5010472501238683
07,eeg_post_ts,MovingTargetNoise,NoVisuals,5,236,113,0.4788135593220339,0.48592358517667333
07,eeg_post_ts,MovingTargetNoise,NoVisuals,10,116,54,0.46551724137931033,0.47443519619500596
07,eeg_post_ts,MovingTargetNoise,NoVisuals,30,36,18,0.5,0.42283950617283955
07,eeg_post_ts,MovingTargetNoise,NoVisuals,60,16,6,0.375,0.375
07,eeg_post_ts,MovingVideo,FixedVideo,1,1192,640,0.5369127516778524,0.551900815278591
07,eeg_post_ts,MovingVideo,FixedVideo,2,596,327,0.5486577181208053,0.5548623935858745
07,eeg_post_ts,MovingVideo,FixedVideo,5,236,118,0.5,0.5283682849755817
07,eeg_post_ts,MovingVideo,FixedVideo,10,116,60,0.5172413793103449,0.5487514863258026
07,eeg_post_ts,MovingVideo,FixedVideo,30,36,18,0.5,0.5709876543209876
07,eeg_post_ts,MovingVideo,FixedVideo,60,16,10,0.625,0.640625
07,eeg_post_ts,MovingVideo,MovingTargetNoise,1,1192,683,0.572986577181208,0.6302869240124319
07,eeg_post_ts,MovingVideo,MovingTargetNoise,2,596,337,0.5654362416107382,0.6177199225260124
07,eeg_post_ts,MovingVideo,MovingTargetNoise,5,236,134,0.5677966101694916,0.6173513358230394
07,eeg_post_ts,MovingVideo,MovingTargetNoise,10,116,68,0.5862068965517241,0.6325802615933414
07,eeg_post_ts,MovingVideo,MovingTargetNoise,30,36,19,0.5277777777777778,0.6728395061728395
07,eeg_post_ts,MovingVideo,MovingTargetNoise,60,16,8,0.5,0.71875
07,eeg_post_ts,MovingVideo,MovingVideo,1,1192,596,0.5,0.20469235620017118
07,eeg_post_ts,MovingVideo,MovingVideo,2,596,298,0.5,0.20165758299175712
07,eeg_post_ts,MovingVideo,MovingVideo,5,236,118,0.5,0.18299339270324616
07,eeg_post_ts,MovingVideo,MovingVideo,10,116,58,0.5,0.13912009512485135
07,eeg_post_ts,MovingVideo,MovingVideo,30,36,18,0.5,0.11728395061728394
07,eeg_post_ts,MovingVideo,MovingVideo,60,16,8,0.5,0.0625
07,eeg_post_ts,MovingVideo,NoVisuals,1,1192,648,0.5436241610738255,0.5756215936219089
07,eeg_post_ts,MovingVideo,NoVisuals,2,596,321,0.5385906040268457,0.5863925048421241
07,eeg_post_ts,MovingVideo,NoVisuals,5,236,135,0.5720338983050848,0.5925021545532894
07,eeg_post_ts,MovingVideo,NoVisuals,10,116,63,0.5431034482758621,0.6346611177170035
07,eeg_post_ts,MovingVideo,NoVisuals,30,36,19,0.5277777777777778,0.7253086419753086
07,eeg_post_ts,MovingVideo,NoVisuals,60,16,8,0.5,0.84375
07,eeg_post_ts,NoVisuals,FixedVideo,1,1192,598,0.5016778523489933,0.4787622179181118
07,eeg_post_ts,NoVisuals,FixedVideo,2,596,311,0.5218120805369127,0.5009346425836674
07,eeg_post_ts,NoVisuals,FixedVideo,5,236,127,0.538135593220339,0.5568802068371158
07,eeg_post_ts,NoVisuals,FixedVideo,10,116,66,0.5689655172413793,0.5368608799048751
07,eeg_post_ts,NoVisuals,FixedVideo,30,36,22,0.6111111111111112,0.6080246913580247
07,eeg_post_ts,NoVisuals,FixedVideo,60,16,10,0.625,0.609375
07,eeg_post_ts,NoVisuals,MovingTargetNoise,1,1192,578,0.4848993288590604,0.5086623350299536
07,eeg_post_ts,NoVisuals,MovingTargetNoise,2,596,288,0.48322147651006714,0.5061708932030089
07,eeg_post_ts,NoVisuals,MovingTargetNoise,5,236,116,0.4915254237288136,0.4847744900890548
07,eeg_post_ts,NoVisuals,MovingTargetNoise,10,116,53,0.45689655172413796,0.48483947681331746
07,eeg_post_ts,NoVisuals,MovingTargetNoise,30,36,17,0.4722222222222222,0.5339506172839507
07,eeg_post_ts,NoVisuals,MovingTargetNoise,60,16,7,0.4375,0.65625
07,eeg_post_ts,NoVisuals,MovingVideo,1,1192,639,0.5360738255033557,0.5291315706499707
07,eeg_post_ts,NoVisuals,MovingVideo,2,596,316,0.5302013422818792,0.5432638169451827
07,eeg_post_ts,NoVisuals,MovingVideo,5,236,135,0.5720338983050848,0.5772766446423442
07,eeg_post_ts,NoVisuals,MovingVideo,10,116,71,0.6120689655172413,0.584423305588585
07,eeg_post_ts,NoVisuals,MovingVideo,30,36,22,0.6111111111111112,0.5895061728395061
07,eeg_post_ts,NoVisuals,MovingVideo,60,16,11,0.6875,0.59375
07,eeg_post_ts,NoVisuals,NoVisuals,1,1192,586,0.49161073825503354,0.5060864375478582
07,eeg_post_ts,NoVisuals,NoVisuals,2,596,285,0.47818791946308725,0.4832665195261475
07,eeg_post_ts,NoVisuals,NoVisuals,5,236,113,0.4788135593220339,0.4454179833381212
07,eeg_post_ts,NoVisuals,NoVisuals,10,116,47,0.4051724137931034,0.40725326991676575
07,eeg_post_ts,NoVisuals,NoVisuals,30,36,14,0.3888888888888889,0.3395061728395062
07,eeg_post_ts,NoVisuals,NoVisuals,60,16,7,0.4375,0.21875
07,eeg_ts,FixedVideo,FixedVideo,1,1192,301,0.2525167785234899,0.07400567542002613
07,eeg_ts,FixedVideo,FixedVideo,2,596,151,0.2533557046979866,0.0604927705959191
07,eeg_ts,FixedVideo,FixedVideo,5,236,62,0.2627118644067797,0.061763860959494384
07,eeg_ts,FixedVideo,FixedVideo,10,116,29,0.25,0.03388822829964329
07,eeg_ts,FixedVideo,FixedVideo,30,36,9,0.25,0.0
07,eeg_ts,FixedVideo,FixedVideo,60,16,4,0.25,0.0
07,eeg_ts,FixedVideo,MovingTargetNoise,1,1192,611,0.5125838926174496,0.5407977118147832
07,eeg_ts,FixedVideo,MovingTargetNoise,2,596,295,0.4949664429530201,0.5333768749155443
07,eeg_ts,FixedVideo,MovingTargetNoise,5,236,124,0.5254237288135594,0.536771042803792
07,eeg_ts,FixedVideo,MovingTargetNoise,10,116,63,0.5431034482758621,0.536563614744352
07,eeg_ts,FixedVideo,MovingTargetNoise,30,36,20,0.5555555555555556,0.558641975308642
07,eeg_ts,FixedVideo,MovingTargetNoise,60,16,8,0.5,0.5625
07,eeg_ts,FixedVideo,MovingVideo,1,1192,564,0.47315436241610737,0.48219956308274403
07,eeg_ts,FixedVideo,MovingVideo,2,596,293,0.49161073825503354,0.5129949101391829
07,eeg_ts,FixedVideo,MovingVideo,5,236,114,0.4830508474576271,0.5283682849755817
07,eeg_ts,FixedVideo,MovingVideo,10,116,53,0.45689655172413796,0.5561831153388822
07,eeg_ts,FixedVideo,MovingVideo,30,36,17,0.4722222222222222,0.5895061728395061
07,eeg_ts,FixedVideo,MovingVideo,60,16,7,0.4375,0.578125
07,eeg_ts,FixedVideo,NoVisuals,1,1192,543,0.45553691275167785,0.45017960902662046
07,eeg_ts,FixedVideo,NoVisuals,2,596,282,0.47315436241610737,0.4592248096932571
07,eeg_ts,FixedVideo,NoVisuals,5,236,112,0.4745762711864407,0.46552714737144496
07,eeg_ts,FixedVideo,NoVisuals,10,116,50,0.43103448275862066,0.4536266349583829
07,eeg_ts,FixedVideo,NoVisuals,30,36,15,0.4166666666666667,0.4722222222222222
07,eeg_ts,FixedVideo,NoVisuals,60,16,5,0.3125,0.5
07,eeg_ts,MovingTargetNoise,FixedVideo,1,1192,617,0.5176174496644296,0.5134031124724111
07,eeg_ts,MovingTargetNoise,FixedVideo,2,596,305,0.511744966442953,0.5156299265798838
07,eeg_ts,MovingTargetNoise,FixedVideo,5,236,128,0.5423728813559322,0.5331801206549842
07,eeg_ts,MovingTargetNoise,FixedVideo,10,116,61,0.5258620689655172,0.5496432818073722
07,eeg_ts,MovingTargetNoise,FixedVideo,30,36,19,0.5277777777777778,0.5277777777777778
07,eeg_ts,MovingTargetNoise,FixedVideo,60,16,8,0.5,0.5625
07,eeg_ts,MovingTargetNoise,MovingTargetNoise,1,1192,275,0.23070469798657717,0.061348587901445886
07,eeg_ts,MovingTargetNoise,MovingTargetNoise,2,596,145,0.24328859060402686,0.047024908787892436
07,eeg_ts,MovingTargetNoise,MovingTargetNoise,5,236,63,0.2669491525423729,0.029445561620224072
07,eeg_ts,MovingTargetNoise,MovingTargetNoise,10,116,31,0.2672413793103448,0.02140309155766944
07,eeg_ts,MovingTargetNoise,MovingTargetNoise,30,36,9,0.25,0.006172839506172842
07,eeg_ts,MovingTargetNoise,MovingTargetNoise,60,16,4,0.25,0.0
07,eeg_ts,MovingTargetNoise,MovingVideo,1,1192,675,0.5662751677852349,0.5944946173595784
07,eeg_ts,MovingTargetNoise,MovingVideo,2,596,328,0.5503355704697986,0.5815278591054457
07,eeg_ts,MovingTargetNoise,MovingVideo,5,236,123,0.5211864406779662,0.5817293881068659
07,eeg_ts,MovingTargetNoise,MovingVideo,10,116,62,0.5344827586206896,0.6001783590963139
07,eeg_ts,MovingTargetNoise,MovingVideo,30,36,19,0.5277777777777778,0.6172839506172839
07,eeg_ts,MovingTargetNoise,MovingVideo,60,16,8,0.5,0.65625
07,eeg_ts,MovingTargetNoise,NoVisuals,1,1192,602,0.5050335570469798,0.5195374082248547
07,eeg_ts,MovingTargetNoise,NoVisuals,2,596,302,0.5067114093959731,0.5088284311517499
07,eeg_ts,MovingTargetNoise,NoVisuals,5,236,114,0.4830508474576271,0.496768170066073
07,eeg_ts,MovingTargetNoise,NoVisuals,10,116,59,0.5086206896551724,0.508026159334126
07,eeg_ts,MovingTargetNoise,NoVisuals,30,36,15,0.4166666666666667,0.478395061728395
07,eeg_ts,MovingTargetNoise,NoVisuals,60,16,7,0.4375,0.4375
07,eeg_ts,MovingVideo,FixedVideo,1,1192,595,0.49916107382550334,0.4843503671005811
07,eeg_ts,MovingVideo,FixedVideo,2,596,293,0.49161073825503354,0.4958785640286473
07,eeg_ts,MovingVideo,FixedVideo,5,236,116,0.4915254237288136,0.5058891123240448
07,eeg_ts,MovingVideo,FixedVideo,10,116,60,0.5172413793103449,0.5306183115338882
07,eeg_ts,MovingVideo,FixedVideo,30,36,20,0.5555555555555556,0.5740740740740741
07,eeg_ts,MovingVideo,FixedVideo,60,16,8,0.5,0.515625
07,eeg_ts,MovingVideo,MovingTargetNoise,1,1192,674,0.5654362416107382,0.585091887752804
07,eeg_ts,MovingVideo,MovingTargetNoise,2,596,323,0.5419463087248322,0.5758186568172604
07,eeg_ts,MovingVideo,MovingTargetNoise,5,236,126,0.5338983050847458,0.5584602125825912
07,eeg_ts,MovingVideo,MovingTargetNoise,10,116,63,0.5431034482758621,0.5817479191438764
07,eeg_ts,MovingVideo,MovingTargetNoise,30,36,18,0.5,0.5833333333333333
07,eeg_ts,MovingVideo,MovingTargetNoise,60,16,9,0.5625,0.609375
07,eeg_ts,MovingVideo,MovingVideo,1,1192,384,0.3221476510067114,0.040420476555110135
07,eeg_ts,MovingVideo,MovingVideo,2,596,191,0.32046979865771813,0.029435611008513128
07,eeg_ts,MovingVideo,MovingVideo,5,236,81,0.3432203389830508,0.027434645216891693
07,eeg_ts,MovingVideo,MovingVideo,10,116,40,0.3448275862068966,0.014268727705112963
07,eeg_ts,MovingVideo,MovingVideo,30,36,13,0.3611111111111111,0.0
07,eeg_ts,MovingVideo,MovingVideo,60,16,6,0.375,0.0
07,eeg_ts,MovingVideo,NoVisuals,1,1192,607,0.5092281879194631,0.526640128823026
07,eeg_ts,MovingVideo,NoVisuals,2,596,314,0.5268456375838926,0.5292103959281114
07,eeg_ts,MovingVideo,NoVisuals,5,236,118,0.5,0.5254955472565356
07,eeg_ts,MovingVideo,NoVisuals,10,116,59,0.5086206896551724,0.5246730083234245
07,eeg_ts,MovingVideo,NoVisuals,30,36,18,0.5,0.5462962962962963
07,eeg_ts,MovingVideo,NoVisuals,60,16,8,0.5,0.484375
07,eeg_ts,NoVisuals,FixedVideo,1,1192,601,0.5041946308724832,0.49872753479572995
07,eeg_ts,NoVisuals,FixedVideo,2,596,305,0.511744966442953,0.4943471014819153
07,eeg_ts,NoVisuals,FixedVideo,5,236,119,0.5042372881355932,0.4864263142775065
07,eeg_ts,NoVisuals,FixedVideo,10,116,58,0.5,0.4794887039239001
07,eeg_ts,NoVisuals,FixedVideo,30,36,21,0.5833333333333334,0.49691358024691357
07,eeg_ts,NoVisuals,FixedVideo,60,16,11,0.6875,0.515625
07,eeg_ts,NoVisuals,MovingTargetNoise,1,1192,571,0.4790268456375839,0.49588419440565745
07,eeg_ts,NoVisuals,MovingTargetNoise,2,596,277,0.46476510067114096,0.4780640511688663
07,eeg_ts,NoVisuals,MovingTargetNoise,5,236,108,0.4576271186440678,0.47263717322608445
07,eeg_ts,NoVisuals,MovingTargetNoise,10,116,50,0.43103448275862066,0.4565992865636147
07,eeg_ts,NoVisuals,MovingTargetNoise,30,36,14,0.3888888888888889,0.45061728395061734
07,eeg_ts,NoVisuals,MovingTargetNoise,60,16,8,0.5,0.5
07,eeg_ts,NoVisuals,MovingVideo,1,1192,602,0.5050335570469798,0.4779148461781001
07,eeg_ts,NoVisuals,MovingVideo,2,596,307,0.5151006711409396,0.47902121526057384
07,eeg_ts,NoVisuals,MovingVideo,5,236,118,0.5,0.48010629129560467
07,eeg_ts,NoVisuals,MovingVideo,10,116,61,0.5258620689655172,0.47621878715814503
07,eeg_ts,NoVisuals,MovingVideo,30,36,18,0.5,0.4845679012345679
07,eeg_ts,NoVisuals,MovingVideo,60,16,9,0.5625,0.40625
07,eeg_ts,NoVisuals,NoVisuals,1,1192,233,0.19546979865771813,0.06800932390432865
07,eeg_ts,NoVisuals,NoVisuals,2,596,118,0.19798657718120805,0.05947930273411107
07,eeg_ts,NoVisuals,NoVisuals,5,236,48,0.2033898305084746,0.05874748635449582
07,eeg_ts,NoVisuals,NoVisuals,10,116,20,0.1724137931034483,0.03210463733650416
07,eeg_ts,NoVisuals,NoVisuals,30,36,6,0.16666666666666666,0.006172839506172842
07,eeg_ts,NoVisuals,NoVisuals,60,16,3,0.1875,0.0
07,eog_ts,FixedVideo,FixedVideo,1,1192,502,0.4211409395973154,0.2610467996937075
07,eog_ts,FixedVideo,FixedVideo,2,596,265,0.4446308724832215,0.30289176163235887
07,eog_ts,FixedVideo,FixedVideo,5,236,122,0.5169491525423728,0.49540361964952595
07,eog_ts,FixedVideo,FixedVideo,10,116,59,0.5086206896551724,0.504756242568371
07,eog_ts,FixedVideo,FixedVideo,30,36,18,0.5,0.5061728395061729
07,eog_ts,FixedVideo,FixedVideo,60,16,8,0.5,0.40625
07,eog_ts,FixedVideo,MovingTargetNoise,1,1192,630,0.5285234899328859,0.5478469438313589
07,eog_ts,FixedVideo,MovingTargetNoise,2,596,321,0.5385906040268457,0.560729246430341
07,eog_ts,FixedVideo,MovingTargetNoise,5,236,134,0.5677966101694916,0.5803648376903188
07,eog_ts,FixedVideo,MovingTargetNoise,10,116,68,0.5862068965517241,0.5948275862068966
07,eog_ts,FixedVideo,MovingTargetNoise,30,36,20,0.5555555555555556,0.6512345679012346
07,eog_ts,FixedVideo,MovingTargetNoise,60,16,10,0.625,0.640625
07,eog_ts,FixedVideo,MovingVideo,1,1192,649,0.5444630872483222,0.5728964911490474
07,eog_ts,FixedVideo,MovingVideo,2,596,339,0.5687919463087249,0.5928449168956353
07,eog_ts,FixedVideo,MovingVideo,5,236,136,0.576271186440678,0.6047112898592358
07,eog_ts,FixedVideo,MovingVideo,10,116,70,0.603448275862069,0.6248513674197385
07,eog_ts,FixedVideo,MovingVideo,30,36,23,0.6388888888888888,0.6820987654320987
07,eog_ts,FixedVideo,MovingVideo,60,16,11,0.6875,0.78125
07,eog_ts,FixedVideo,NoVisuals,1,1192,607,0.5092281879194631,0.5296439349578848
07,eog_ts,FixedVideo,NoVisuals,2,596,305,0.511744966442953,0.5331629205891627
07,eog_ts,FixedVideo,NoVisuals,5,236,121,0.5127118644067796,0.5366274059178396
07,eog_ts,FixedVideo,NoVisuals,10,116,60,0.5172413793103449,0.5734244946492271
07,eog_ts,FixedVideo,NoVisuals,30,36,19,0.5277777777777778,0.6358024691358025
07,eog_ts,FixedVideo,NoVisuals,60,16,7,0.4375,0.671875
07,eog_ts,MovingTargetNoise,FixedVideo,1,1192,664,0.5570469798657718,0.6056483942164768
07,eog_ts,MovingTargetNoise,FixedVideo,2,596,324,0.5436241610738255,0.6138124408810415
07,eog_ts,MovingTargetNoise,FixedVideo,5,236,135,0.5720338983050848,0.6345159436943407
07,eog_ts,MovingTargetNoise,FixedVideo,10,116,63,0.5431034482758621,0.6643876337693222
07,eog_ts,MovingTargetNoise,FixedVideo,30,36,19,0.5277777777777778,0.6697530864197531
07,eog_ts,MovingTargetNoise,FixedVideo,60,16,9,0.5625,0.640625
07,eog_ts,MovingTargetNoise,MovingTargetNoise,1,1192,571,0.4790268456375839,0.4516857348768074
07,eog_ts,MovingTargetNoise,MovingTargetNoise,2,596,298,0.5,0.46549704968244676
07,eog_ts,MovingTargetNoise,MovingTargetNoise,5,236,120,0.5084745762711864,0.5188164320597528
07,eog_ts,MovingTargetNoise,MovingTargetNoise,10,116,58,0.5,0.525564803804994
07,eog_ts,MovingTargetNoise,MovingTargetNoise,30,36,19,0.5277777777777778,0.6419753086419753
07,eog_ts,MovingTargetNoise,MovingTargetNoise,60,16,9,0.5625,0.71875
07,eog_ts,MovingTargetNoise,MovingVideo,1,1192,648,0.5436241610738255,0.5756694518264943
07,eog_ts,MovingTargetNoise,MovingVideo,2,596,339,0.5687919463087249,0.5871019323453899
07,eog_ts,MovingTargetNoise,MovingVideo,5,236,140,0.5932203389830508,0.6225940821602988
07,eog_ts,MovingTargetNoise,MovingVideo,10,116,70,0.603448275862069,0.6477407847800237
07,eog_ts,MovingTargetNoise,MovingVideo,30,36,25,0.6944444444444444,0.7191358024691358
07,eog_ts,MovingTargetNoise,MovingVideo,60,16,12,0.75,0.71875
07,eog_ts,MovingTargetNoise,NoVisuals,1,1192,563,0.47231543624161076,0.47708999594612855
07,eog_ts,MovingTargetNoise,NoVisuals,2,596,272,0.4563758389261745,0.4657222647628485
07,eog_ts,MovingTargetNoise,NoVisuals,5,236,117,0.4957627118644068,0.4831226659006032
07,eog_ts,MovingTargetNoise,NoVisuals,10,116,60,0.5172413793103449,0.49346016646848984
07,eog_ts,MovingTargetNoise,NoVisuals,30,36,18,0.5,0.4753086419753087
07,eog_ts,MovingTargetNoise,NoVisuals,60,16,8,0.5,0.4375
07,eog_ts,MovingVideo,FixedVideo,1,1192,621,0.5209731543624161,0.5606588667177155
07,eog_ts,MovingVideo,FixedVideo,2,596,313,0.5251677852348994,0.5878451421107158
07,eog_ts,MovingVideo,FixedVideo,5,236,128,0.5423728813559322,0.6216604424016087
07,eog_ts,MovingVideo,FixedVideo,10,116,65,0.5603448275862069,0.654577883472057
07,eog_ts,MovingVideo,FixedVideo,30,36,19,0.5277777777777778,0.70679012345679
07,eog_ts,MovingVideo,FixedVideo,60,16,10,0.625,0.75
07,eog_ts,MovingVideo,MovingTargetNoise,1,1192,630,0.5285234899328859,0.5413157064997072
07,eog_ts,MovingVideo,MovingTargetNoise,2,596,318,0.5335570469798657,0.5606278996441602
